zip_path,task_name,basis_folder,modality,task_type,dimension,variant,passed,total,accuracy
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,confound,medium,21,30,0.7
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,disjunction,easy,12,30,0.4
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,disjunction,hard,8,30,0.266667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,negation,easy,17,30,0.566667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,negation,hard,11,30,0.366667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,noise_width,n0,28,30,0.933333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,noise_width,n1,24,30,0.8
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,noise_width,n2,21,30,0.7
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,position,back_loaded,28,30,0.933333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,position,clustered,29,30,0.966667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,position,front_loaded,30,30,1.0
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,position,random,21,30,0.7
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,rule_arity,1f,27,30,0.9
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,rule_arity,2f,19,30,0.633333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,rule_arity,3f,16,30,0.533333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,rule_arity,4f,26,30,0.866667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,set_size,l,15,30,0.5
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,set_size,m,24,30,0.8
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,set_size,s,28,30,0.933333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,set_size,xl,12,30,0.4
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,set_size,xs,28,30,0.933333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,set_size,xxl,13,30,0.433333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count,0,30,30,1.0
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count,1,30,30,1.0
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count,3,24,30,0.8
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count,5,3,30,0.1
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_confound,0_extreme,27,30,0.9
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_confound,0_low,27,30,0.9
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_confound,0_medium,29,30,0.966667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_confound,3_extreme,14,30,0.466667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_confound,3_low,26,30,0.866667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_confound,3_medium,20,30,0.666667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_rule_arity,0_1f,30,30,1.0
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_rule_arity,0_2f,30,30,1.0
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_rule_arity,0_4f,28,30,0.933333
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_rule_arity,3_1f,29,30,0.966667
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_rule_arity,3_2f,21,30,0.7
selective_attention/feature_sensitive/text/counting/anthropic_claude_sonnet_4_6_default_20260415_221113.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,target_count_x_rule_arity,3_4f,26,30,0.866667
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,adversarial_confound,dense,13,30,0.433333
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,adversarial_confound,extreme,7,30,0.233333
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,baseline,baseline,28,30,0.933333
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,combined,easy,15,30,0.5
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,combined,hard,5,30,0.166667
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,combined,medium,6,30,0.2
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,confound,extreme,9,30,0.3
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,confound,high,7,30,0.233333
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,confound,low,9,30,0.3
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,confound,medium,12,30,0.4
selective_attention/feature_sensitive/text/counting/deepseek_ai_deepseek_v3.2_20260415_222942.log,selective attention - feature sensitive text counting,feature_sensitive,text,counting,disjunction,easy,4,30,0.133333
